committee_id,committee_name,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label
C00588657,TEXANS FOR JODEY ARRINGTON,202504159755352701,17,B90320727D94E48EAAEA,1886383,ORG,ORGANIZATION,STUDIO BURKE,DC,MEMBER GIFTS,X,,3/1/25 0:00,2500,4041520251184156110,WASHINGTON,200061601,OTHER,,2026,SB,4042420251186637308,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352701,Operating Expenditures
C00855353,ELFRETH FOR MARYLAND,202504159755436217,17,500441274,1887006,ORG,ORGANIZATION,THE FROST GROUP,DC,FUNDRAISING CONSULTING,,,2/12/25 0:00,5525,4041520251184156475,WASHINGTON,200034357,OTHER,,2026,SB,4042420251186637893,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436217,Operating Expenditures
C00650697,PETE STAUBER FOR CONGRESS,202504159756031353,17,BB4E34F387AFB48CE93C,1887892,ORG,ORGANIZATION,RISTORANTE LA PERLA,DC,TRAVEL,X,,1/8/25 0:00,252.86,4041520251184157031,WASHINGTON,200371621,OTHER,,2026,SB,4042420251186630687,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756031353,Operating Expenditures
C00394957,SCALISE FOR CONGRESS,202504229756375007,17,SB17.I120255,1889937,ORG,ORGANIZATION,PRIME RIB OF DC,DC,FOOD / BEVERAGE,X,,1/13/25 0:00,705.3,4042220251185637004,WASHINGTON,20006,OTHER,,2026,SB,4042420251186631834,https://docquery.fec.gov/cgi-bin/fecimg/?202504229756375007,Operating Expenditures
C00654723,MEUSER FOR CONGRESS,202504149755331257,17,BB5A3D32FB75640789F2,1886127,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,FOOD AND BEVERAGE,,,1/16/25 0:00,740.21,4041420251183966243,WASHINGTON,200031801,OTHER,,2026,SB,4042420251186635127,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755331257,Operating Expenditures
C00763649,TROY CARTER FOR CONGRESS,202504159756028012,17,500542715,1887878,ORG,ORGANIZATION,ANGERHOLZER BROZ CONSULTING LLC,DC,EVENT TICKETS,,,2/26/25 0:00,5500,4041520251184157023,WASHINGTON,200035125,OTHER,,2026,SB,4042420251186635409,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756028012,Operating Expenditures
C00737767,VICTORIA SPARTZ FOR CONGRESS,202504159755353926,17,B7FC600F82C1C48E78AF,1886417,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,MEETING EXPENSE,X,,2/3/25 0:00,1214.52,4041520251184156134,WASHINGTON,200031801,MATERIALS,,2026,SB,4042420251186641631,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353926,Operating Expenditures
C00791897,GREG CASAR FOR CONGRESS,202504159755352378,17,500327169,1886380,ORG,ORGANIZATION,TEAISM,DC,CATERING,,,1/23/25 0:00,691.6,4041520251184156108,WASHINGTON,200042105,FUNDRAISING,,2026,SB,4042420251186641830,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352378,Operating Expenditures
C00479063,THE BILL KEATING COMMITTEE,202504159756058466,17,500419702,1888021,ORG,ORGANIZATION,HELEN MILBY & CO,DC,FUNDRAISING CONSULTANT,,,3/5/25 0:00,6000,4041620251184296035,WASHINGTON,200093411,OTHER,,2026,SB,4042420251186637126,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756058466,Operating Expenditures
C00553859,DR. BRIAN BABIN FOR CONGRESS,202504149755301813,17,SB6861,1885818,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,MEETING AND MEAL,X,,1/15/25 0:00,373.89,4041420251183966087,WASHINGTON,20003,TRAVEL,,2026,SB,4042420251186635701,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755301813,Operating Expenditures
C00670844,MAD 4 PA PAC,202504159755654394,17,500584102,1887536,ORG,ORGANIZATION,CARMINE'S DC,DC,FOOD AND MEALS,,,2/28/25 0:00,399.73,4041520251184156797,WASHINGTON,200042229,TRAVEL,,2026,SB,4042420251186641426,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755654394,Operating Expenditures
C00652719,LAUREN UNDERWOOD FOR CONGRESS,202504159755649757,17,500287945,1887503,ORG,ORGANIZATION,"DEMOCRACY ENGINE, LLC",DC,MERCHANT FEES,,,3/31/25 0:00,100.3,4041520251184156773,WASHINGTON,200094464,OTHER,,2026,SB,4042420251186625035,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755649757,Operating Expenditures
C00393652,DONNELLY FOR INDIANA,202504149755345945,17,SB17.4228,1886203,ORG,ORGANIZATION,BANK OF AMERICA,DC,BANK FEE,,,1/16/25 0:00,232.07,4041520251184156008,WASHINGTON,20005,OTHER,,2026,SB,4042420251186627262,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755345945,Operating Expenditures
C00867218,MESSMER FOR CONGRESS,202504159755655857,17,BF2013E1EE67B43C7906,1887549,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,FOOD/BEVERAGE,,,3/3/25 0:00,439.9,4041520251184156807,WASHINGTON,200031801,OTHER,,2026,SB,4042420251186641558,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655857,Operating Expenditures
C00782581,TINA FORTE FOR CONGRESS,202504149755300655,17,B215E3171064D453EA40,1885789,ORG,ORGANIZATION,MADERA ESCROW LLC,DC,DIRECT MAIL,,,3/3/25 0:00,112.3,4041420251183966072,WASHINGTON,200052748,FUNDRAISING,,2026,SB,4042420251186633358,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755300655,Operating Expenditures
C00730150,NEHLS FOR CONGRESS,202504149755331141,17,B031C0800AA0A4D7D82B,1886124,ORG,ORGANIZATION,STK WASHINGTON DC,DC,FOOD AND BEVERAGE,,,1/21/25 0:00,37.39,4041420251183966241,WASHINGTON,200014307,OTHER,,2026,SB,4042420251186636099,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755331141,Operating Expenditures
C00897058,PAMELA STEVENSON FOR KENTUCKY,202504159756025846,17,500153110,1887873,ORG,ORGANIZATION,MBA CONSULTING GROUP,DC,COMPLIANCE SERVICES,,,3/4/25 0:00,8012.9,4041520251184157020,WASHINGTON,200030845,OTHER,,2026,SB,4042420251186640724,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756025846,Operating Expenditures
C00501643,DAVID ROUZER FOR CONGRESS,202504159755441085,17,B5349E7CFBA034458A15,1887030,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,2/28/25 0:00,1,4041520251184156494,WASHINGTON,200054210,OTHER,,2026,SB,4042420251186629631,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755441085,Operating Expenditures
C00553859,DR. BRIAN BABIN FOR CONGRESS,202504149755301825,17,SB6929,1885818,ORG,ORGANIZATION,THE CONGRESSIONAL CLUB,DC,EVENT ENTRANCE FEE,X,,2/3/25 0:00,1000,4041420251183966087,WASHINGTON,20009,OTHER,,2026,SB,4042420251186635737,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755301825,Operating Expenditures
C00671891,GREG STEUBE FOR CONGRESS,202504159755364894,17,B8A46059197AF43A58C2,1886544,ORG,ORGANIZATION,CELLAR.COM,DC,MEETING EXPENSE,,,2/3/25 0:00,131.89,4041520251184156198,WASHINGTON,200025702,MATERIALS,,2026,SB,4042420251186627284,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755364894,Operating Expenditures
C00843391,LISA BLUNT ROCHESTER FOR SENATE,202504159755650686,17,500441667,1887516,ORG,ORGANIZATION,AMTRAK,DC,RAIL TRAVEL,X,,2/5/25 0:00,188,4041520251184156781,WASHINGTON,200011401,OTHER,*,2026,SB,4042420251186626583,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755650686,Operating Expenditures
C00444620,FRIENDS OF GLENN THOMPSON,202504159755424403,17,B-1259682,1886948,ORG,ORGANIZATION,HOUSE OF REPRESENTATIVES GIFT SHOP,DC,SUPPORTER GIFTS,X,,1/28/25 0:00,1430.86,4041520251184156431,WASHINGTON,20543,OTHER,"MEMO: SUBVENDOR OF-GLENN MR. W. THOMPSON, JR.",2026,SB,4042420251186643354,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755424403,Operating Expenditures
C00409581,FRIENDS OF JOHN THUNE,202504159755931739,17,BE497D9E791D941358BB,1887745,ORG,ORGANIZATION,CVS PHARMACY,DC,OFFICE SUPPLIES,X,,1/2/25 0:00,409.89,4041520251184156932,WASHINGTON,200013717,ADMINISTRATIVE,,2026,SB,4042420251186629691,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755931739,Operating Expenditures
C00787812,NIKKI FOR CONGRESS,202504159755659136,17,500440573,1887569,ORG,ORGANIZATION,"DEMOCRACY ENGINE, LLC",DC,CREDIT CARD PROCESSING FEES,,,3/31/25 0:00,50,4041520251184156822,WASHINGTON,200010516,OTHER,,2026,SB,4042420251186634047,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659136,Operating Expenditures
C00855353,ELFRETH FOR MARYLAND,202504159755436219,17,500440832,1887006,ORG,ORGANIZATION,USHR CATERING,DC,EVENT CATERING,,,1/3/25 0:00,37.98,4041520251184156475,WASHINGTON,205150001,FUNDRAISING,,2026,SB,4042420251186637898,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436219,Operating Expenditures
C00845461,MANNION FOR NEW YORK,202504159755803697,17,500381227,1887649,ORG,ORGANIZATION,B26 STRATEGIES LLC,DC,DIGITAL CONSULTING,,,2/24/25 0:00,3633,4041520251184156875,WASHINGTON,200033574,OTHER,,2026,SB,4042420251186644055,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755803697,Operating Expenditures
C00394957,SCALISE FOR CONGRESS,202504229756375069,17,SB17.I120277,1889937,ORG,ORGANIZATION,WEGMANS,DC,FOOD / BEVERAGE,X,,3/3/25 0:00,801.94,4042220251185637004,WASHINGTON,20016,OTHER,,2026,SB,4042420251186632019,https://docquery.fec.gov/cgi-bin/fecimg/?202504229756375069,Operating Expenditures
C00706614,TONY GONZALES FOR CONGRESS,202504159755396588,17,SB17.10046,1886796,ORG,ORGANIZATION,DEMOCRACY ENGINE,DC,CREDIT CARD PROCESSING FEE,,,2/13/25 0:00,60.3,4041520251184156342,WASHINGTON,20001,OTHER,,2026,SB,4042420251186626183,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755396588,Operating Expenditures
C00458315,MORAN FOR KANSAS,202504159755550452,17,B5F13C8B4A710441A8C6,1887248,ORG,ORGANIZATION,MARRIOTT MARQUIS WASHINGTON DC,DC,LODGING,X,,2/3/25 0:00,227.26,4041520251184156614,WASHINGTON,200014307,TRAVEL,,2026,SB,4042420251186641231,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755550452,Operating Expenditures
C00816660,DAN GOLDMAN FOR NEW YORK,202504159755649359,17,500328639,1887500,ORG,ORGANIZATION,DEMOCRACY ENGINE,DC,CREDIT CARD PROCESSING FEE,,,3/12/25 0:00,0.48,4041520251184156771,WASHINGTON,200094464,OTHER,,2026,SB,4042420251186644521,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755649359,Operating Expenditures
C00532465,ROUNDS FOR SENATE,202504159756058720,17,B2EFD47853C364F5B9D9,1888029,ORG,ORGANIZATION,LEDO PIZZA,DC,FOOD AND BEVERAGE,X,,2/20/25 0:00,168.6,4041620251184296039,WASHINGTON,200023629,OTHER,,2026,SB,4042420251186640413,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756058720,Operating Expenditures
C00588657,TEXANS FOR JODEY ARRINGTON,202504159755352688,17,BB05E04E1C2E54F9895A,1886383,ORG,ORGANIZATION,USPS,DC,POSTAGE/SHIPPING EXPENSE,X,,1/1/25 0:00,509,4041520251184156110,WASHINGTON,20260,ADMINISTRATIVE,,2026,SB,4042420251186637268,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352688,Operating Expenditures
C00409581,FRIENDS OF JOHN THUNE,202504159755931748,17,B2B550E2A52324FEF9E6,1887745,ORG,ORGANIZATION,PARAISO TAQUERIA,DC,FOOD / BEVERAGE,X,,1/31/25 0:00,397.16,4041520251184156932,WASHINGTON,200032277,OTHER,,2026,SB,4042420251186629717,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755931748,Operating Expenditures
C00507368,BEATTY FOR CONGRESS,202504149755315924,17,500331470,1885969,ORG,ORGANIZATION,ANGERHOLZER BROZ CONSULTING LLC,DC,FUNDRAISING AND CAMPAIGN MANAGEMENT SERVICES,,,3/12/25 0:00,9505.92,4041420251183966168,WASHINGTON,200034028,OTHER,,2026,SB,4042420251186634308,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755315924,Operating Expenditures
C00662767,CHIP ROY FOR CONGRESS,202504159755568097,17,SB.106,1887272,ORG,ORGANIZATION,CLYDES OF GEORGETOWN,DC,FOOD/BEVERAGES,,,1/21/25 0:00,45.18,4041520251184156627,WASHINGTON,20007,OTHER,,2026,SB,4042420251186639938,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755568097,Operating Expenditures
C00561530,MOOLENAAR FOR CONGRESS,202504159756030492,17,BCE37B994975A486684F,1887885,ORG,ORGANIZATION,UNITED STATES TREASURY,DC,FEDERAL UNEMPLOYMENT TAX,X,,1/15/25 0:00,43.07,4041520251184157026,WASHINGTON,202200001,OTHER,,2026,SB,4042420251186631430,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756030492,Operating Expenditures
C00730895,KAT FOR CONGRESS,202504159755624797,17,SB17.I5294,1887346,ORG,ORGANIZATION,REID POLITICAL CONSULTING,DC,FUNDRAISING CONSULTING,,,3/7/25 0:00,20462.92,4041520251184156664,WASHINGTON,20003,OTHER,,2026,SB,4042420251186640313,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755624797,Operating Expenditures
C00807628,JARED MOSKOWITZ FOR CONGRESS,202504159755355284,17,500443538,1886461,ORG,ORGANIZATION,LE DIPLOMATE,DC,CATERING,X,,2/3/25 0:00,329.4,4041520251184156157,WASHINGTON,200094306,FUNDRAISING,*,2026,SB,4042420251186636806,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755355284,Operating Expenditures
C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,202504159755805360,17,500382392,1887676,ORG,ORGANIZATION,ANGERHOLZER BROZ CONSULTING LLC,DC,REIMBURSABLE EXPENSES,,,2/26/25 0:00,31134.39,4041520251184156892,WASHINGTON,200035125,MATERIALS,,2026,SB,4042420251186646027,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755805360,Operating Expenditures
C00395848,CLEAVER FOR CONGRESS,202504149755288386,17,B94029B4F6EB04456BFE,1885782,ORG,ORGANIZATION,AC HOTEL,DC,LODGING.,,,3/31/25 0:00,320.02,4041420251183966070,WASHINGTON,200012506,TRAVEL,,2026,SB,4042420251186632866,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755288386,Operating Expenditures
C00638650,HALEY STEVENS FOR CONGRESS,202504159755436074,17,500543508,1887004,ORG,ORGANIZATION,AMTRAK,DC,TRAVEL,,,3/4/25 0:00,168,4041520251184156473,WASHINGTON,200024285,OTHER,,2026,SB,4042420251186625698,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436074,Operating Expenditures
C00652719,LAUREN UNDERWOOD FOR CONGRESS,202504159755649744,17,500286772,1887503,ORG,ORGANIZATION,"NGP VAN, INC.",DC,SOFTWARE,,,2/7/25 0:00,2750,4041520251184156773,WASHINGTON,200055701,OTHER,,2026,SB,4042420251186624995,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755649744,Operating Expenditures
C00670844,MAD 4 PA PAC,202504159755654387,17,500584034,1887536,ORG,ORGANIZATION,ANGERHOLZER BROZ CONSULTING LLC,DC,FUNDRAISING AND COMPLIANCE CONSULTING FEE,,,3/3/25 0:00,6000,4041520251184156797,WASHINGTON,200035125,OTHER,,2026,SB,4042420251186641406,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755654387,Operating Expenditures
C00652719,LAUREN UNDERWOOD FOR CONGRESS,202504159755649723,17,500286770,1887503,ORG,ORGANIZATION,THE FROST GROUP,DC,FUNDRAISING CONSULTING SERVICES,,,2/11/25 0:00,8000,4041520251184156773,WASHINGTON,200034346,OTHER,,2026,SB,4042420251186624932,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755649723,Operating Expenditures
C00816660,DAN GOLDMAN FOR NEW YORK,202504159755649361,17,500327551,1887500,ORG,ORGANIZATION,ELIAS LAW GROUP,DC,LEGAL SERVICES,,,2/20/25 0:00,14450.85,4041520251184156771,WASHINGTON,200015825,OTHER,,2026,SB,4042420251186644527,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755649361,Operating Expenditures
C00816983,AARON BEAN FOR CONGRESS,202504159755855700,17,SB17.10782.11,1887717,ORG,ORGANIZATION,THE CONGRESSIONAL CLUB MUSEUM & FOUNDATION,DC,EVENT TICKETS,X,,2/3/25 0:00,1015,4041520251184156915,WASHINGTON,20009,OTHER,,2026,SB,4042420251186642260,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755855700,Operating Expenditures
C00460055,FREDERICA S. WILSON FOR CONGRESS,202504159756050586,17,500706797,1887945,ORG,ORGANIZATION,EMBASSY SUITES,DC,TRAVEL EXPENSE,,,1/7/25 0:00,454.52,4041520251184157071,WASHINGTON,200014405,MATERIALS,,2026,SB,4042420251186631203,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756050586,Operating Expenditures
C00638650,HALEY STEVENS FOR CONGRESS,202504159755436041,17,500544404,1887004,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,MERCHANT FEES,,,3/31/25 0:00,1587.5,4041520251184156473,WASHINGTON,200094464,OTHER,,2026,SB,4042420251186625598,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436041,Operating Expenditures
C00841874,CHUCK HUBBARD FOR CONGRESS,202504159755365719,17,500756085,1886557,ORG,ORGANIZATION,GRASSROOTS ANALYTICS,DC,RESEARCH CONSULTING,,,2/14/25 0:00,500,4041520251184156207,WASHINGTON,200013868,OTHER,,2026,SB,4042420251186626966,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755365719,Operating Expenditures
C00800649,HOUCHIN FOR CONGRESS,202504159755370369,17,BE1608C0302624ECCB8D,1886604,ORG,ORGANIZATION,WE THE PIZZA,DC,MEALS EXPENSE,,,3/5/25 0:00,351.31,4041520251184156237,WASHINGTON,200031148,TRAVEL,,2026,SB,4042420251186642516,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755370369,Operating Expenditures
C00548289,MATT ROSENDALE FOR MONTANA,202504149755302504,17,SB.2,1885848,ORG,ORGANIZATION,TRUIST,DC,BANK FEE,,,1/21/25 0:00,20,4041420251183966108,WASHINGTON,20005,OTHER,,2026,SB,4042420251186632871,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755302504,Operating Expenditures
C00501643,DAVID ROUZER FOR CONGRESS,202504159755441052,17,B27971D1619D84AEEB00,1887030,ORG,ORGANIZATION,THE PRIME RIB,DC,FOOD/BEVERAGE,X,,1/30/25 0:00,313.1,4041520251184156494,WASHINGTON,200061817,OTHER,,2026,SB,4042420251186629533,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755441052,Operating Expenditures
C00845461,MANNION FOR NEW YORK,202504159755803698,17,500377915,1887649,ORG,ORGANIZATION,BEE COMPLIANCE LLC,DC,COMPLIANCE CONSULTING,,,1/13/25 0:00,3500,4041520251184156875,WASHINGTON,200034303,OTHER,,2026,SB,4042420251186644056,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755803698,Operating Expenditures
C00648493,CASTEN FOR CONGRESS,202504159755432781,17,500243715,1887000,ORG,ORGANIZATION,RPM ITALIAN,DC,FOOD & BEVERAGE,X,,3/9/25 0:00,430,4041520251184156470,WASHINGTON,200011341,OTHER,*,2026,SB,4042420251186634625,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755432781,Operating Expenditures
C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,202504159755793860,17,501236237,1887596,ORG,ORGANIZATION,AMTRAK,DC,TRAVEL,X,,1/28/25 0:00,176,4041520251184156837,WASHINGTON,200011401,OTHER,*,2026,SB,4042420251186632474,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755793860,Operating Expenditures
C00506832,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,202504159755805376,17,500382380,1887676,ORG,ORGANIZATION,NGP VAN,DC,SOFTWARE,,,3/5/25 0:00,1306.2,4041520251184156892,WASHINGTON,200055738,OTHER,,2026,SB,4042420251186646077,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755805376,Operating Expenditures
C00578567,KEEP AL GREEN IN CONGRESS,202504159755366711,17,500705526,1886593,ORG,ORGANIZATION,CAPITOL COMPLIANCE ASSOCIATES,DC,COMPLIANCE SERVICES,,,3/25/25 0:00,750,4041520251184156228,WASHINGTON,200037508,OTHER,,2026,SB,4042420251186639314,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755366711,Operating Expenditures
C00660795,DAN CRENSHAW FOR CONGRESS,202504159755953392,17,B9FE83A568C6F43FF95D,1887780,ORG,ORGANIZATION,OLD EBBITT GRILL,DC,MEETING EXPENSE,X,,3/28/25 0:00,230.77,4041520251184156950,WASHINGTON,200055702,MATERIALS,,2026,SB,4042420251186639200,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755953392,Operating Expenditures
C00501643,DAVID ROUZER FOR CONGRESS,202504159755441084,17,B94839C2048964362B9A,1887030,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,2/25/25 0:00,1,4041520251184156494,WASHINGTON,200054210,OTHER,,2026,SB,4042420251186629629,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755441084,Operating Expenditures
C00408534,BILIRAKIS FOR CONGRESS,202504159755357928,17,B9A00F48850BF4F35A57,1886486,ORG,ORGANIZATION,THE CAPITAL GRILLE,DC,FOOD AND BEVERAGE,X,,2/6/25 0:00,439.8,4041520251184156169,WASHINGTON,200042601,OTHER,,2026,SB,4042420251186642769,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755357928,Operating Expenditures
C00816660,DAN GOLDMAN FOR NEW YORK,202504159755649388,17,500328180,1887500,ORG,ORGANIZATION,USPS,DC,SHIPPING,,,3/5/25 0:00,10.1,4041520251184156771,WASHINGTON,202600004,OTHER,,2026,SB,4042420251186644606,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755649388,Operating Expenditures
C00898015,VAN HOLLEN OSSOFF VICTORY FUND,202504159755357021,17,SB17.4279,1886482,ORG,ORGANIZATION,POLITICAL COMPLIANCE MANAGEMENT SERVICES LLC,DC,ACCOUNTING SERVICES,,,3/25/25 0:00,1125,4041520251184156167,WASHINGTON,20006,OTHER,,2026,SB,4042420251186625464,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755357021,Operating Expenditures
C00670844,MAD 4 PA PAC,202504159755654381,17,500584032,1887536,ORG,ORGANIZATION,ANGERHOLZER BROZ CONSULTING LLC,DC,FUNDRAISING AND COMPLIANCE CONSULTING FEE,,,1/10/25 0:00,6000,4041520251184156797,WASHINGTON,200035125,OTHER,,2026,SB,4042420251186641388,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755654381,Operating Expenditures
C00843391,LISA BLUNT ROCHESTER FOR SENATE,202504159755650668,17,500441617,1887516,ORG,ORGANIZATION,AMTRAK,DC,RAIL TRAVEL,X,,1/6/25 0:00,72,4041520251184156781,WASHINGTON,200011401,OTHER,*,2026,SB,4042420251186626531,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755650668,Operating Expenditures
C00706614,TONY GONZALES FOR CONGRESS,202504159755396602,17,SB17.10078,1886796,ORG,ORGANIZATION,DEMOCRACY ENGINE,DC,CREDIT CARD PROCESSING FEE,,,3/13/25 0:00,0.48,4041520251184156342,WASHINGTON,20001,OTHER,,2026,SB,4042420251186626224,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755396602,Operating Expenditures
C00816660,DAN GOLDMAN FOR NEW YORK,202504159755649370,17,500326540,1887500,ORG,ORGANIZATION,PAYCHEX,DC,PAYROLL TAXES,,,1/15/25 0:00,1019.71,4041520251184156771,WASHINGTON,200016700,OTHER,,2026,SB,4042420251186644553,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755649370,Operating Expenditures
C00140715,HOYER FOR CONGRESS,202504159755356907,17,500704298,1886477,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEE,,,3/27/25 0:00,404.55,4041520251184156166,WASHINGTON,200061202,OTHER,,2026,SB,4042420251186637409,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755356907,Operating Expenditures
C00845966,DAVIS FOR DELAWARE,202504159755631787,17,500384939,1887386,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEE,,,3/27/25 0:00,29,4041520251184156694,WASHINGTON,200061202,OTHER,,2026,SB,4042420251186636568,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755631787,Operating Expenditures
